DANE,Year,DANE_year,Altitude,MPI,Forest,Forest_tm1,HFP_t,Illegal_mining_t,Soil_Moisture,Temperature,Precipitation,Vectors,Fire_t,Coca_t,Deforestation_t,cases,total_pop,expected,sir,Excess_cases,Excess_cases_tp1,period,idx_espacial,idx_tiempo,idx_espacial_iid,idx_interaccion,log_E,SIR_mean,SIR_lwr95,SIR_upr95,excess,excess_tp1
13001,2007,130012007,100,19.9,1.139533473,NA,12.43308267,0.128534704,0.404601812,26.88053792,0.005780688,88.3033419,0.040697624,0,0.120086946,2,861563,2.05,0.98,0,0,2007,1,1,1,1,0.718327479,0.897058465,0.291244115,2.762976667,0,0
13001,2008,130012008,100,19.9,0.895347729,1.139533473,12.59395982,0.128534704,0.39530519,26.72843831,0.005666985,88.3033419,0.040697624,0,0.547049054,3,871497,3.72,0.81,0,0,2008,1,2,1,985,1.313992449,0.889070034,0.343511356,2.300955646,0,0
13001,2009,130012009,100,19.9,0.936045353,0.895347729,12.73788186,0.128534704,0.385886562,27.20691325,0.004088301,88.3033419,0.162790496,0,0.340780614,6,884136,6.91,0.87,0,0,2009,1,3,1,1969,1.933114345,0.880836313,0.40836537,1.899673639,0,0
13001,2010,130012010,100,19.9,0.895347729,0.936045353,12.70185131,0.128534704,0.411279221,27.01698541,0.007629315,88.3033419,0.040697624,0,0.059180425,6,893696,6.46,0.93,0,1,2010,1,4,1,2953,1.865784105,0.972173209,0.454096506,2.081064065,0,1
13001,2011,130012011,100,19.9,1.017440601,0.895347729,12.84214341,0.128534704,0.412667211,26.65104574,0.006884427,88.3033419,0.040697624,0,0.201213445,9,902797,3.7,2.43,1,1,2011,1,5,1,3937,1.308603053,2.286257322,1.161552895,4.498852198,1,0
13001,2012,130012012,100,19.9,1.017440601,1.017440601,12.9167213,0.128534704,0.403920894,27.05063612,0.004843793,88.3033419,0.040697624,0,0.198254424,4,911414,3.81,1.05,1,1,2012,1,6,1,4921,1.337891622,1.076436133,0.44456094,2.606249142,0,0
13001,2013,130012013,100,19.9,0.936045353,1.017440601,12.92240907,0.128534704,0.394483093,27.14904514,0.0045297,88.3033419,0.040697624,0,0.276421902,6,919794,3.93,1.53,1,1,2013,1,7,1,5905,1.368893846,1.440163136,0.655671411,3.16285406,0,1
13001,2014,130012014,100,19.9,0.651161985,0.936045353,12.95891726,0.128534704,0.389244585,27.39368761,0.004195797,88.3033419,0.081395248,0,0.355575721,10,927832,4.71,2.12,1,0,2014,1,8,1,6889,1.5499002,1.991225935,1.03853451,3.81664722,1,0
13001,2015,130012015,100,19.9,0.651161985,0.651161985,13.0190426,0.128534704,0.367381088,27.78681505,0.003320893,88.3033419,0.040697624,0,0.322040147,1,935887,3.46,0.29,0,0,2015,1,9,1,7873,1.241557565,0.530185587,0.170227393,1.651041017,0,0
13001,2016,130012016,100,19.9,0.569766737,0.651161985,13.20650989,0.128534704,0.390499271,27.52584907,0.00484872,88.3033419,0.040697624,0,0.360014253,0,945316,4.96,0,0,0,2016,1,10,1,8857,1.601607333,0.286464996,0.084963296,0.965470912,0,0
13001,2017,130012017,100,19.9,0.895347729,0.569766737,13.24534135,0.128534704,0.390713718,27.51263835,0.004656109,88.3033419,0.040697624,0,0.297874806,1,956464,3.13,0.32,0,0,2017,1,11,1,9841,1.141352442,0.581329023,0.186191639,1.814767805,0,0
13001,2018,130012018,100,19.9,0.813952481,0.895347729,13.34337485,0.128534704,0.393316032,27.41486681,0.003967062,88.3033419,0.040697624,0,0.85022544,2,973045,2.63,0.76,0,0,2018,1,12,1,10825,0.967364002,0.878814305,0.303858348,2.541571091,0,0
13001,2019,130012019,100,19.9,0.610464361,0.813952481,13.65805755,0.128534704,0.379412597,27.76025119,0.003987472,88.3033419,0.040697624,0,0.220816961,2,1003685,2.39,0.84,0,0,2019,1,13,1,11809,0.871711688,0.951293263,0.327279193,2.764980608,0,0
13001,2020,130012020,100,19.9,1.546509714,0.610464361,13.739103,0.128534704,0.380465138,27.61162381,0.00458003,88.3033419,0.040697624,0,0.175075424,1,1028736,2.45,0.41,0,1,2020,1,14,1,12793,0.896496105,0.666907682,0.207267027,2.145593869,0,0
13001,2021,130012021,100,19.9,4.51743627,1.546509714,13.7212449,0.128534704,0.386817853,27.38179253,0.004357265,88.3033419,0.040697624,0,0.406002375,3,1043926,2.46,1.22,1,1,2021,1,15,1,13777,0.900567771,1.181580424,0.43969077,3.175155697,0,0
13001,2022,130012022,100,19.9,4.191855277,4.51743627,13.83942044,0.128534704,0.395215558,27.04552273,0.004901591,88.3033419,0.040697624,0,0.211465296,3,1055035,2.26,1.33,1,0,2022,1,16,1,14761,0.815807193,1.266032673,0.470326541,3.407861654,0,0
13001,2023,130012023,100,19.9,4.151157653,4.191855277,NA,0.128534704,0.372848678,27.9226454,0.001707041,88.3033419,0.122092872,0,0.003354756,0,1065570,1.7,0,0,NA,2023,1,17,1,15745,0.531216313,0.582729619,0.157543391,2.154765615,0,NA
13006,2007,130062007,100,62.4,4.313341157,NA,5.575129602,0.02016129,0.445024252,26.52061587,0.009864993,91.77419354,0.02582839,0.020662712,0.085288819,0,20283,0.24,0,0,1,2007,2,1,2,2,-1.422958345,2.02814156,0.465044257,8.842745683,0,1
13006,2008,130062008,100,62.4,4.055057255,4.313341157,5.593463266,0.02016129,0.456077847,26.15071569,0.008527663,91.77419354,0.02582839,0,0.044806107,3,20664,0.44,6.89,1,1,2008,2,2,2,986,-0.818710404,5.566783053,1.956472678,15.83953085,1,0
13006,2009,130062009,100,62.4,4.080885645,4.055057255,5.661165919,0.02016129,0.458429246,26.6513803,0.008212418,91.77419354,0.02582839,0.014463898,0.175765713,1,20891,0.82,1.22,1,0,2009,2,3,2,1970,-0.19723217,1.906734799,0.578201834,6.287112748,0,0
13006,2010,130062010,100,62.4,4.339169547,4.080885645,5.65171001,0.02016129,0.45451472,26.44354881,0.009686434,91.77419354,0.02582839,0.061988136,0.075148489,0,21210,0.78,0,0,1,2010,2,4,2,2954,-0.247180129,1.520291089,0.423493641,5.455942772,0,0
13006,2011,130062011,100,62.4,4.055057255,4.339169547,5.709056718,0.02016129,0.464959657,25.95993788,0.009849801,91.77419354,0.02582839,0.005165678,0.205793666,1,21588,0.45,2.22,1,1,2011,2,5,2,3938,-0.796287939,3.230667041,0.959908928,10.87231385,0,0
13006,2012,130062012,100,62.4,3.512661062,4.055057255,5.773886323,0.02016129,0.449951858,26.6685244,0.008486849,91.77419354,0.02582839,0.012397627,0.119168524,1,21967,0.47,2.14,1,0,2012,2,6,2,4922,-0.752897185,2.917601695,0.853442513,9.973492154,0,0
13006,2013,130062013,100,62.4,3.331862331,3.512661062,5.802447266,0.02016129,0.450106539,26.72337692,0.008540019,91.77419354,0.02582839,0.001033136,0.110993375,0,22295,0.49,0,0,1,2013,2,7,2,5906,-0.711311151,1.858899256,0.485051844,7.121859946,0,1
13006,2014,130062014,100,62.4,3.28020555,3.331862331,5.847470045,0.02016129,0.446943144,27.08542842,0.007401465,91.77419354,0.284112292,0.006198814,0.158550735,2,22640,0.58,3.43,1,0,2014,2,8,2,6890,-0.543004522,3.512051815,1.159035264,10.64194495,1,0
13006,2015,130062015,100,62.4,3.25437716,3.28020555,5.901944283,0.02016129,0.437185665,27.61372839,0.007054442,91.77419354,1.317247898,0.003894921,0.195889158,0,22962,0.43,0,0,0,2015,2,9,2,7874,-0.841647189,1.893467918,0.48118251,7.448567842,0,0
13006,2016,130062016,100,62.4,3.306033941,3.25437716,6.049527235,0.02016129,0.432960669,27.53307382,0.007980532,91.77419354,6.612067881,0.009422197,2.636328478,0,23384,0.62,0,0,0,2016,2,10,2,8858,-0.476424197,1.463516251,0.381446113,5.61330999,0,0
13006,2017,130062017,100,62.4,4.364997937,3.306033941,5.954304268,0.02016129,0.433354541,27.5307364,0.007011778,91.77419354,0.02582839,0.012893532,1.33388568,0,23803,0.4,0,0,1,2017,2,11,2,9842,-0.913793852,2.050257621,0.521918397,8.051713708,0,1
13006,2018,130062018,100,62.4,4.442483108,4.364997937,5.992490022,0.02016129,0.436393296,27.31717891,0.007172567,91.77419354,1.188105947,0.012945189,0.508195587,3,24352,0.34,8.72,1,1,2018,2,12,2,10826,-1.075872802,6.599599653,2.260305642,19.27005119,1,1
13006,2019,130062019,100,62.4,2.892779698,4.442483108,6.11997368,0.02016129,0.427366665,27.86223416,0.006609423,91.77419354,0.542396193,0.008492375,0.289274518,3,24610,0.32,9.41,1,1,2019,2,13,2,11810,-1.136314156,6.999770971,2.396005329,20.45012019,1,1
13006,2020,130062020,100,62.4,2.298726724,2.892779698,6.163710595,0.02016129,0.426556075,27.56389884,0.007498507,91.77419354,2.014614433,0.590953567,0.277483437,5,24900,0.33,15.28,1,1,2020,2,14,2,12794,-1.105636904,10.72847976,4.257749659,27.03146494,1,1
13006,2021,130062021,100,62.4,4.416654718,2.298726724,6.105936815,0.02016129,0.436867668,27.01725893,0.008660846,91.77419354,2.014614433,0.006945343,0.224109145,4,25263,0.33,12.18,1,1,2021,2,15,2,13778,-1.105636904,8.681355942,3.218225527,23.41832059,1,1
13006,2022,130062022,100,62.4,5.759731006,4.416654718,6.117729268,0.02016129,0.445956539,26.6339785,0.007077951,91.77419354,0.02582839,0.003708144,0.216217742,3,25531,0.3,9.91,1,1,2022,2,16,2,14762,-1.200645014,7.29997655,2.482737449,21.46493152,1,1
13006,2023,130062023,100,62.4,3.461004282,5.759731006,NA,0.02016129,0.430676092,27.78590857,0.004506737,91.77419354,0.02582839,0.040963352,0.001233871,1,25786,0.23,4.38,1,NA,2023,2,17,2,15746,-1.465337568,4.274949001,1.146986251,15.93311428,1,NA
13030,2007,130302007,100,70.7,3.023564469,NA,5.976233899,0.241545894,0.451500757,26.60125461,0.012445002,86.71497584,0.081717959,0.186316946,0.172037878,0,9375,0.42,0,0,0,2007,3,1,3,3,-0.865122445,0.459101174,0.085734505,2.458029636,0,0
13030,2008,130302008,100,70.7,3.432154263,3.023564469,6.003870021,0.241545894,0.466058076,26.20502794,0.011358415,86.71497584,0.081717959,0.140554889,0.105907711,0,9523,0.75,0,0,0,2008,3,2,3,987,-0.286349627,0.50852199,0.104113022,2.483279553,0,0
13030,2009,130302009,100,70.7,3.432154263,3.432154263,6.026237378,0.241545894,0.469288982,26.76729736,0.010412859,86.71497584,0.081717959,0.219004129,0.090493913,0,9621,1.4,0,0,1,2009,3,3,3,1971,0.337186267,0.353757458,0.075930615,1.647796665,0,0
13030,2010,130302010,100,70.7,3.59559018,3.432154263,5.993746709,0.241545894,0.461791959,26.4983629,0.012603941,86.71497584,0.081717959,0.01961231,0.181733655,2,9743,1.33,1.5,1,1,2010,3,4,3,2955,0.285930539,0.996331405,0.278538476,3.564023396,0,0
13030,2011,130302011,100,70.7,3.513872221,3.59559018,6.052235122,0.241545894,0.471709401,26.02386203,0.01306234,86.71497584,0.081717959,0.052299494,0.094223058,1,9885,0.77,1.29,1,1,2011,3,5,3,3939,-0.260066905,0.949347026,0.223825231,4.026803619,0,0
13030,2012,130302012,100,70.7,3.105282428,3.513872221,6.108174539,0.241545894,0.458719018,26.79380018,0.010720743,86.71497584,0.081717959,0,0.183722532,1,10000,0.8,1.25,1,0,2012,3,6,3,4923,-0.221894332,0.84406363,0.19536856,3.646848149,0,0
13030,2013,130302013,100,70.7,2.860128552,3.105282428,6.117325762,0.241545894,0.45644077,26.83936632,0.011486624,86.71497584,0.081717959,0,0.135989479,0,10119,0.84,0,0,0,2013,3,7,3,5907,-0.173163619,0.478705514,0.098874671,2.31723263,0,0
13030,2014,130302014,100,70.7,2.778410593,2.860128552,6.170310555,0.241545894,0.457406869,27.24073351,0.009435737,86.71497584,0.163435917,0,0.342584098,0,10301,1.02,0,0,0,2014,3,8,3,6891,0.020782539,0.456775892,0.096894507,2.152885368,0,0
13030,2015,130302015,100,70.7,2.860128552,2.778410593,6.212650259,0.241545894,0.448297388,27.74155409,0.009070671,86.71497584,0.081717959,0,0.27719976,0,10378,0.75,0,0,0,2015,3,9,3,7875,-0.286349627,0.473400833,0.095747888,2.340141683,0,0
13030,2016,130302016,100,70.7,2.860128552,2.860128552,6.256506063,0.241545894,0.440931264,27.66899685,0.010372643,86.71497584,0.653743669,0,1.30196874,0,10572,1.07,0,0,1,2016,3,10,3,8859,0.068592791,0.375985401,0.077654027,1.820045914,0,0
13030,2017,130302017,100,70.7,3.513872221,2.860128552,6.286065527,0.241545894,0.441757335,27.65297851,0.010114545,86.71497584,0.081717959,0,1.475249666,1,10776,0.68,1.47,1,1,2017,3,11,3,9843,-0.384192973,0.870162119,0.195435965,3.87458996,0,0
13030,2018,130302018,100,70.7,3.350436304,3.513872221,6.316007306,0.241545894,0.443389446,27.48772922,0.009984672,86.71497584,0.081717959,0,1.234346915,1,10972,0.58,1.71,1,1,2018,3,12,3,10827,-0.543004522,0.941510435,0.207855174,4.265082842,0,0
13030,2019,130302019,100,70.7,3.840744056,3.350436304,6.477878674,0.241545894,0.438763354,27.99421929,0.008683758,86.71497584,0.163435917,0,0.588707652,1,11309,0.54,1.86,1,0,2019,3,13,3,11811,-0.614336,1.000124996,0.220238757,4.542066682,0,0
13030,2020,130302020,100,70.7,3.268718345,3.840744056,6.665404727,0.241545894,0.438000096,27.57374132,0.010177987,86.71497584,0.163435917,0,0.572299416,0,11585,0.55,0,0,1,2020,3,14,3,12795,-0.59602047,0.546104609,0.107664418,2.769545807,0,0
13030,2021,130302021,100,70.7,2.124666924,3.268718345,6.690480103,0.241545894,0.446235152,27.1054796,0.011108662,86.71497584,0.163435917,0,0.574288293,1,11756,0.56,1.79,1,0,2021,3,15,3,13779,-0.578034373,0.949977086,0.208573514,4.327173476,0,0
13030,2022,130302022,100,70.7,1.716077131,2.124666924,6.690480103,0.241545894,0.456888616,26.63844537,0.009412329,86.71497584,0.081717959,0.003629911,0.378478261,0,11881,0.51,0,0,0,2022,3,16,3,14763,-0.671385689,0.597655088,0.118074494,3.024691855,0,0
13030,2023,130302023,100,70.7,1.634359173,1.716077131,NA,0.241545894,0.443832563,27.7685791,0.006329089,86.71497584,0.081717959,0.010635844,0.002391304,0,12000,0.39,0,0,NA,2023,3,17,3,15747,-0.939047719,0.647945406,0.124768155,3.364397357,0,NA
13042,2007,130422007,100,62,68.06809662,NA,4.9040026,2.922590837,0.455229541,23.54367269,0.012652105,83.25434439,0.054454477,0.481377579,0.481294686,0,7691,2.49,0,0,0,2007,4,1,4,4,0.912684236,0.2817017,0.070220996,1.129745242,0,0
13042,2008,130422008,100,62,66.2166444,68.06809662,4.905412524,2.922590837,0.467203589,23.08395589,0.012199419,83.25434439,0.054454477,0.254846954,0.434691031,3,7689,4.69,0.64,0,0,2008,4,2,4,988,1.545645779,0.637693721,0.238781803,1.702965231,0,0
13042,2009,130422009,100,62,65.83546306,66.2166444,4.943800758,2.922590837,0.467429701,23.74167074,0.011255009,83.25434439,0.054454477,0.396428595,0.431871593,1,7641,8.99,0.11,0,0,2009,4,3,4,1972,2.196224077,0.226941387,0.074847263,0.687968535,0,0
13042,2010,130422010,100,62,65.18200933,65.83546306,4.890369047,2.922590837,0.465307236,23.54713949,0.013335102,83.25434439,0.054454477,0.248312416,0.270997766,1,7608,8.48,0.12,0,1,2010,4,4,4,2956,2.137828367,0.257304253,0.0864753,0.765460205,0,0
13042,2011,130422011,100,62,64.14737426,65.18200933,4.970778158,2.922590837,0.471676687,23.04749756,0.013981724,83.25434439,0.054454477,0.124156208,0.369678103,6,7592,4.92,1.22,1,1,2011,4,5,4,3940,1.593511762,1.129163143,0.510851582,2.49553474,0,0
13042,2012,130422012,100,62,63.22164814,64.14737426,5.019276048,2.922590837,0.461387193,23.70612386,0.011909083,83.25434439,0.816817159,0.082770805,0.579643324,11,7580,5.19,2.12,1,0,2012,4,6,4,4924,1.646926357,1.878375153,0.990944155,3.55904456,0,0
13042,2013,130422013,100,62,62.18701308,63.22164814,5.081446787,2.922590837,0.46065474,23.76197917,0.011970455,83.25434439,0.054454477,0.034850865,0.183595182,2,7535,5.47,0.37,0,0,2013,4,7,4,5908,1.699461415,0.443721545,0.155201796,1.268506556,0,0
13042,2014,130422014,100,62,60.77119667,62.18701308,5.086915346,2.922590837,0.459057105,24.11779785,0.011342159,83.25434439,1.089089546,0.121978029,0.403179663,0,7469,6.65,0,0,0,2014,4,8,4,6892,1.894767219,0.214402518,0.063404239,0.724740724,0,0
13042,2015,130422015,100,62,60.28110637,60.77119667,5.15783415,2.922590837,0.451345623,24.60448812,0.010732141,83.25434439,4.683085048,0.023023353,0.266519835,0,7396,4.96,0,0,0,2015,4,9,4,7876,1.601607333,0.239387314,0.067465752,0.84910929,0,0
13042,2016,130422016,100,62,60.82565114,60.28110637,5.123339071,2.922590837,0.451426685,24.54691569,0.011374899,83.25434439,5.282084298,0.040710167,0.46354881,0,7361,7.19,0,0,0,2016,4,10,4,8860,1.972830244,0.182011066,0.052621065,0.629311871,0,0
13042,2017,130422017,100,62,62.1325586,60.82565114,5.153944332,2.922590837,0.443949088,24.45607096,0.010294316,83.25434439,0.054454477,0.046504124,1.266425301,3,7393,4.63,0.65,0,0,2017,4,11,4,9844,1.532772827,0.641930681,0.239933627,1.717387686,0,0
13042,2018,130422018,100,62,63.49392053,62.1325586,5.165995795,2.922590837,0.443059512,24.35430908,0.010586896,83.25434439,0.054454477,0.00546723,0.922122141,2,7365,4.01,0.5,0,0,2018,4,12,4,10828,1.389040587,0.552785177,0.188392775,1.621916848,0,0
13042,2019,130422019,100,62,62.56819442,63.49392053,5.325580703,2.922590837,0.44156842,24.78901367,0.009849237,83.25434439,3.593995502,0.041668566,0.600706186,2,7590,3.76,0.53,0,0,2019,4,13,4,11812,1.324684879,0.587599197,0.200042587,1.725922341,0,0
13042,2020,130422020,100,62,62.07810412,62.56819442,5.327890142,2.922590837,0.440762275,24.51758626,0.01057267,83.25434439,3.049450729,0.077434267,0.806193476,2,7775,3.81,0.52,0,1,2020,4,14,4,12796,1.337891622,0.563060598,0.190108545,1.667589888,0,0
13042,2021,130422021,100,62,61.15237801,62.07810412,5.272119001,2.922590837,0.449291821,24.01135254,0.011289968,83.25434439,3.049450729,0.184295437,0.571019161,6,7890,3.87,1.55,1,1,2021,4,15,4,13780,1.353512872,1.314455351,0.581554678,2.970557243,0,0
13042,2022,130422022,100,62,59.89992503,61.15237801,5.324031569,2.922590837,0.458434077,23.52142334,0.009818231,83.25434439,0.054454477,0.608783462,0.425971564,4,7974,3.57,1.12,1,1,2022,4,16,4,14764,1.272845669,0.989001602,0.391121859,2.500683033,0,0
13042,2023,130422023,100,62,60.06328846,59.89992503,NA,2.922590837,0.446900505,24.55712891,0.005565598,83.25434439,0.054454477,0.251600271,0.002843602,4,8053,2.65,1.51,1,NA,2023,4,17,4,15748,0.974936927,1.227092391,0.474132954,3.17567542,0,NA
13052,2007,130522007,100,47.4,2.495880106,NA,8.774868348,0.064683053,0.395419411,26.74720662,0.005089537,90.16817593,0.042303053,0,0.083747475,0,60549,1.97,0,0,0,2007,5,1,5,5,0.678541028,0.08153088,0.014850746,0.447553606,0,0
13052,2008,130522008,100,47.4,2.453577053,2.495880106,8.870362178,0.064683053,0.391610021,26.50856934,0.004985517,90.16817593,0.042303053,0,0.377697265,1,61351,3.62,0.28,0,0,2008,5,2,5,989,1.286750231,0.155091267,0.034277735,0.701777125,0,0
13052,2009,130522009,100,47.4,2.665092316,2.453577053,9.013891501,0.064683053,0.382474413,27.09905395,0.004199848,90.16817593,0.042303053,0,0.303696816,1,62246,6.88,0.15,0,0,2009,5,3,5,1973,1.92876399,0.104805426,0.024521822,0.447953961,0,0
13052,2010,130522010,100,47.4,2.157455685,2.665092316,8.837095855,0.064683053,0.400226186,26.89908244,0.006314232,90.16817593,0.042303053,0,0.032062586,0,63032,6.61,0,0,0,2010,5,4,5,2957,1.888734928,0.075706883,0.016191188,0.353939187,0,0
13052,2011,130522011,100,47.4,1.988243474,2.157455685,8.985080355,0.064683053,0.412504556,26.34708049,0.006370534,90.16817593,0.042303053,0,0.105037032,0,63765,3.84,0,0,0,2011,5,5,5,3941,1.345732749,0.103717699,0.021258047,0.505974062,0,0
13052,2012,130522012,100,47.4,1.734425158,1.988243474,9.001020486,0.064683053,0.393449978,26.89374186,0.004184064,90.16817593,0.042303053,0,0.262143705,1,64485,4.07,0.25,0,0,2012,5,6,5,4925,1.40388867,0.152152082,0.03436281,0.673762448,0,0
13052,2013,130522013,100,47.4,1.734425158,1.734425158,9.054602147,0.064683053,0.387368202,27.01916911,0.00431626,90.16817593,0.042303053,0,0.179037481,0,65181,4.32,0,0,0,2013,5,7,5,5909,1.463486857,0.085119355,0.017221778,0.420647489,0,0
13052,2014,130522014,100,47.4,1.099879369,1.734425158,9.195791621,0.064683053,0.367663885,27.32948202,0.003645595,90.16817593,0.042303053,0,0.065920677,1,65855,5.33,0.19,0,0,2014,5,8,5,6893,1.673538838,0.133645908,0.031192583,0.572646766,0,0
13052,2015,130522015,100,47.4,0.549939684,1.099879369,9.373072406,0.064683053,0.358617136,27.80973714,0.00333213,90.16817593,0.126909158,0,0.132354356,1,66578,3.99,0.25,0,0,2015,5,9,5,7877,1.384041826,0.141715805,0.031378065,0.640102248,0,0
13052,2016,130522016,100,47.4,0.507636632,0.549939684,9.437037044,0.064683053,0.377866476,27.53768311,0.004193186,90.16817593,0.042303053,0,1.939914714,0,67351,5.87,0,0,0,2016,5,10,5,8861,1.770024977,0.066046206,0.013487048,0.323373738,0,0
13052,2017,130522017,100,47.4,1.43830379,0.507636632,9.483427291,0.064683053,0.38088356,27.36622518,0.004112904,90.16817593,0.042303053,0,0.233928629,0,68165,3.83,0,0,0,2017,5,11,5,9845,1.343125866,0.090119667,0.018051081,0.449858535,0,0
13052,2018,130522018,100,47.4,1.226788527,1.43830379,9.516336346,0.064683053,0.372625326,27.39264323,0.003363967,90.16817593,0.042303053,0,0.175189971,0,69503,3.31,0,0,0,2018,5,12,5,10829,1.197250259,0.096338648,0.01906203,0.486832307,0,0
13052,2019,130522019,100,47.4,1.015273263,1.226788527,10.41741458,0.064683053,0.351740253,27.91645711,0.003225302,90.16817593,0.042303053,0,0.173650967,0,71837,3.16,0,0,0,2019,5,13,5,11813,1.150888433,0.101787121,0.020166117,0.513699178,0,0
13052,2020,130522020,100,47.4,0.930667158,1.015273263,10.47835136,0.064683053,0.364233119,27.70581462,0.003932993,90.16817593,0.042303053,0,0.118246818,2,73730,3.21,0.62,0,0,2020,5,14,5,12797,1.166582415,0.260799144,0.064012671,1.062683328,0,0
13052,2021,130522021,100,47.4,3.722668632,0.930667158,10.15089216,0.064683053,0.378905639,27.26612752,0.004271482,90.16817593,0.042303053,0,0.238417391,0,74819,3.27,0,0,0,2021,5,15,5,13781,1.185095749,0.096548712,0.019076794,0.488575812,0,0
13052,2022,130522022,100,47.4,2.834304527,3.722668632,10.30839588,0.064683053,0.390316745,26.84417114,0.004114918,90.16817593,0.042303053,0,0.147981889,0,75615,3.02,0,0,0,2022,5,16,5,14765,1.105587902,0.103557191,0.020433657,0.524768142,0,0
13052,2023,130522023,100,47.4,3.638062527,2.834304527,NA,0.064683053,0.360172225,27.96224365,0.001529755,90.16817593,0.042303053,0,0.002095731,0,76370,2.26,0,0,NA,2023,5,17,5,15749,0.815807193,0.112685933,0.021600846,0.587787824,0,NA
13062,2007,130622007,100,68.4,0.146851872,NA,10.38889103,0.20746888,0.420718485,27.14066976,0.00453512,64.73029046,0.146851872,0,0.028483562,0,8546,3.77,0,0,0,2007,6,1,6,6,1.327340218,0.010294578,0.001164569,0.090986048,0,0
13062,2008,130622008,100,68.4,0.146851872,0.146851872,10.37655209,0.20746888,0.417481298,26.8699585,0.004902993,64.73029046,0.146851872,0,0.310203791,0,8589,7.04,0,0,0,2008,6,2,6,990,1.951750206,0.012426953,0.001477952,0.104466159,0,0
13062,2009,130622009,100,68.4,0.146851872,0.146851872,10.73934709,0.20746888,0.410778513,27.49717611,0.00403682,64.73029046,0.146851872,0,0.160220036,0,8486,13.38,0,0,0,2009,6,3,6,1974,2.59383579,0.009075878,0.001114495,0.073896561,0,0
13062,2010,130622010,100,68.4,0.146851872,0.146851872,10.46070692,0.20746888,0.43083325,27.2260376,0.006191559,64.73029046,0.146851872,0,0.018247282,0,8531,12.56,0,0,0,2010,6,4,6,2958,2.530596776,0.011070979,0.001380727,0.088753492,0,0
13062,2011,130622011,100,68.4,0.146851872,0.146851872,10.42992377,0.20746888,0.441582404,26.64504395,0.006110698,64.73029046,0.146851872,0,0.032934118,0,8435,7.2,0,0,0,2011,6,5,6,3942,1.974219905,0.014553185,0.001758959,0.120386397,0,0
13062,2012,130622012,100,68.4,0.146851872,0.146851872,10.6397376,0.20746888,0.418565311,27.30060222,0.003948326,64.73029046,0.146851872,0,0.077884739,0,8364,7.51,0,0,0,2012,6,6,6,4926,2.016368613,0.012580972,0.001506214,0.105066848,0,0
13062,2013,130622013,100,68.4,0.146851872,0.146851872,10.58621498,0.20746888,0.417864959,27.46106364,0.004082224,64.73029046,0.146851872,0,0.048511066,0,8358,7.82,0,0,0,2013,6,7,6,5910,2.056812424,0.011811898,0.001411303,0.098841588,0,0
13062,2014,130622014,100,68.4,0.146851872,0.146851872,10.6371847,0.20746888,0.394674167,27.88794352,0.003420523,64.73029046,0.146851872,0,0.169566204,0,8283,9.51,0,0,0,2014,6,8,6,6894,2.252449024,0.011590944,0.001408476,0.095368823,0,0
13062,2015,130622015,100,68.4,0.146851872,0.146851872,10.7488765,0.20746888,0.389101652,28.30947266,0.003483927,64.73029046,0.146851872,0,0.223862994,0,8170,7.06,0,0,0,2015,6,9,6,7878,1.954586685,0.011430729,0.001350212,0.096751855,0,0
13062,2016,130622016,100,68.4,0.146851872,0.146851872,10.73622111,0.20746888,0.39696412,28.02460124,0.003716234,64.73029046,0.146851872,0,0.48644583,0,8139,10.25,0,0,0,2016,6,10,6,8862,2.327375262,0.009263212,0.00110961,0.07731678,0,0
13062,2017,130622017,100,68.4,0.146851872,0.146851872,10.7484514,0.20746888,0.40226144,27.98505046,0.003942639,64.73029046,0.146851872,0,0.563885514,0,8221,6.56,0,0,0,2017,6,11,6,9846,1.88114303,0.012417038,0.001467811,0.105022524,0,0
13062,2018,130622018,100,68.4,0.146851872,0.146851872,10.75054136,0.20746888,0.397900874,27.95349528,0.003549309,64.73029046,0.146851872,0,0.364500581,0,8254,5.63,0,0,0,2018,6,12,6,10830,1.728287046,0.013122639,0.001539661,0.111825391,0,0
13062,2019,130622019,100,68.4,0.146851872,0.146851872,11.06491416,0.20746888,0.380555205,28.50673828,0.003163859,64.73029046,0.146851872,0,0.739682497,0,8504,5.26,0,0,0,2019,6,13,6,11814,1.660321123,0.013895111,0.001628866,0.118511219,0,0
13062,2020,130622020,100,68.4,0.146851872,0.146851872,11.0310314,0.20746888,0.385670288,28.19649658,0.003477091,64.73029046,0.146851872,0,0.494456832,1,8710,5.38,0.19,0,0,2020,6,14,6,12798,1.682874231,0.024281873,0.003022402,0.195066735,0,0
13062,2021,130622021,100,68.4,0.146851872,0.146851872,10.83846988,0.20746888,0.39847599,27.82432454,0.003894223,64.73029046,0.146851872,0,0.711643991,0,8839,5.45,0,0,0,2021,6,15,6,13782,1.695799078,0.013143801,0.001538669,0.112258663,0,0
13062,2022,130622022,100,68.4,0.146851872,0.146851872,11.45695329,0.20746888,0.412751297,27.31520996,0.003674666,64.73029046,0.146851872,0,0.223319502,0,8933,5.03,0,0,0,2022,6,16,6,14766,1.615618772,0.014079328,0.001646875,0.120345546,0,0
13062,2023,130622023,100,68.4,0.146851872,0.146851872,NA,0.20746888,0.381516092,28.48515218,0.001270842,64.73029046,0.146851872,0,0.00560166,0,9022,3.75,0,0,NA,2023,6,17,6,15750,1.322022471,0.014919143,0.001718462,0.129500592,0,NA
